idx,text_bilstm,true_label_bilstm,pred_label_bilstm,pred_prob_bilstm,text_llama,true_label_llama,pred_label_llama,pred_prob_llama,category
6019,"Worst Bob Hope comedy ever(and that includes some heavy competition). Hope, on an island with sailors, dreams aloud of being in a bathtub with a geisha girl ""steering his ship"". Somebody certainly steered this Hope-hackery over the cliff, as it features Phyllis Diller and Gina Lollobrigida and still can't work up any laughs or excitement. Where's Bing Crosby when you really need him?",0,1,0.5603841543197632,"Worst Bob Hope comedy ever(and that includes some heavy competition). Hope, on an island with sailors, dreams aloud of being in a bathtub with a geisha girl ""steering his ship"". Somebody certainly steered this Hope-hackery over the cliff, as it features Phyllis Diller and Gina Lollobrigida and still can't work up any laughs or excitement. Where's Bing Crosby when you really need him?",0,0,0.0028076171875,llama_correct_bilstm_wrong
6025,"This movie is so bad it's funny. It stars Scott Backula as some coach, but that's not important, what is important is the large black fellow who plays 1st base. First off he has to be at least 75 years old, yet still plays minor league baseball, second he starts out the movie in the outfield despite not being able to walk, let alone run. Coach Backula brilliantly moves him to first citing the fact that when he attempts to run he stays in the same place for too long a period of time. Backula shows more brilliant coaching strategy in the end of the film, (SPOILER), he tells his star player ""downtown"" to hit a home run, clearly ""downtown"" viewed this as a good move. He hit the home run and won the game for his team, a minor league squad playing the Twins who were the class of the majors in the movie. Now if only Tony Muser, manager of the Royals, would be as smart a coach as Backula and tell his players to simply hit a home run in every at bat, the Royals would never end an inning let alone lose a game.",0,1,0.6901578903198242,"This movie is so bad it's funny. It stars Scott Backula as some coach, but that's not important, what is important is the large black fellow who plays 1st base. First off he has to be at least 75 years old, yet still plays minor league baseball, second he starts out the movie in the outfield despite not being able to walk, let alone run. Coach Backula brilliantly moves him to first citing the fact that when he attempts to run he stays in the same place for too long a period of time. Backula shows more brilliant coaching strategy in the end of the film, (SPOILER), he tells his star player ""downtown"" to hit a home run, clearly ""downtown"" viewed this as a good move. He hit the home run and won the game for his team, a minor league squad playing the Twins who were the class of the majors in the movie. Now if only Tony Muser, manager of the Royals, would be as smart a coach as Backula and tell his players to simply hit a home run in every at bat, the Royals would never end an inning let alone lose a game.",0,0,0.015869140625,llama_correct_bilstm_wrong
6032,"This movie starts out as if it were a comedy. It almost appears that the actors are reading off of cue cards, especially in the airport sequence. William Smith plays the role of ""Caribe,"" a hunter, who is quite twisted and deranged. Smith seems to always play villains such as in ""The Ultimate Warrior"" (1975), and ""The Frisco Kid"" (1979) to name a few, although in this film the villainous role seems laughable. This is one of those films where senseless things take place only to fill up screen time, such as the girl chasing sequence at the beginning, and the long silly motorcycle race. I give this film 1/10. I would have liked to see this film on ""Mystery Science Theatre"" it would have been hilarious.",0,1,0.7924506068229675,"This movie starts out as if it were a comedy. It almost appears that the actors are reading off of cue cards, especially in the airport sequence. William Smith plays the role of ""Caribe,"" a hunter, who is quite twisted and deranged. Smith seems to always play villains such as in ""The Ultimate Warrior"" (1975), and ""The Frisco Kid"" (1979) to name a few, although in this film the villainous role seems laughable. This is one of those films where senseless things take place only to fill up screen time, such as the girl chasing sequence at the beginning, and the long silly motorcycle race. I give this film 1/10. I would have liked to see this film on ""Mystery Science Theatre"" it would have been hilarious.",0,0,0.0007095336914062,llama_correct_bilstm_wrong
6041,"I saw this movie literally directly after finishing the book, and maybe that was a neutral idea or a very stupid one. I think it was the latter. First of all, it was inaccurate in many small, yet important details. One of the first things I noticed was, during Winston's day to day life in his work, his conversations, eating in the cafeteria, etc. he feels free to look unhappy and make suggestive glances at people without immense fear. One of the most important parts of the book, was that even in small activities it was virtually impossible to safely show even a hint of his true emotions on his face AT ANY MOMENT. This is also shown in the scenes on the streets of the proletarions. In the book Winston knew that this was a huge risk to wander around there and was skeptical and frightened at every trip. While in the movie, he does it so often and without fear, that you lose the important feeling of heavy surveillance and risk right off the bat.<br /><br />Other minor inaccuracies included Winston hiding his diary in the wall, yes a very small change, but it begs the question, what's the point? There was also the most annoying thing a director can do with a book, and that is morphing characters.<br /><br /> The large inaccuracies were far more disturbing, however. First of all, one of the important pieces of the book is that Big Brother is a government based on an intelligent, yet crude philosophy. In the movie, they skip that and go straight to making you think that the government is run by Hitler with technology. Which is true, in a sense, when directed with its facism, but if that's all you get out of Big Brother, you really missed the point of the book. The terrifying thing about Big Brother is that, in a way, it has some points behind its philosophy. When O'Brien is picking at Winstons mind in the Ministry of Love, he is LISTENING to everything Winston says against Big Brother. The fact that he listens, and advances forward in his philosophy, is in effect what is most creepy and intriguing. In the end, (careful SPOILER ahead) when Winston says he loves Big Brother, the terrifying thing is that you are not sure whether it was souly the beating and torture that caused this, or the actual power behind the philosophy. I am in no way saying that the Big Brother's philosophy has points that appeal to me, but its intelligence and depth is what makes this book incredibly disturbing.<br /><br /> Also, how could anyone feel any connection between Julia and Winston in the film? It was awful, no connection whatsoever.<br /><br /> And where was O'Brien before he gave Winston his address? One of the things that carried the book was Winstons thoughts about O'Brien BEFORE he made contact with him. In the movie, they just jump the gun.<br /><br /> But that about sums up why this movie was a terrible adaption: because its impossible NOT to jump the gun and morph characters in less than two hours. How could anyone think this movie was watchable if it was under two hours? At the very least, the movie demands 3 hours to be able to capture some of the important moods and connections. Anything less is just pointless.<br /><br />If you loved the book, and I mean TRULY adored it, you will not approve of this movie, and chances are, you already knew you wouldn't. Because the book is unfilmable, and this movie just proves how impossible it is cram something decent into a small reel of film.<br /><br />Two stars out of ten",0,1,0.943588376045227,"I saw this movie literally directly after finishing the book, and maybe that was a neutral idea or a very stupid one. I think it was the latter. First of all, it was inaccurate in many small, yet important details. One of the first things I noticed was, during Winston's day to day life in his work, his conversations, eating in the cafeteria, etc. he feels free to look unhappy and make suggestive glances at people without immense fear. One of the most important parts of the book, was that even in small activities it was virtually impossible to safely show even a hint of his true emotions on his face AT ANY MOMENT. This is also shown in the scenes on the streets of the proletarions. In the book Winston knew that this was a huge risk to wander around there and was skeptical and frightened at every trip. While in the movie, he does it so often and without fear, that you lose the important feeling of heavy surveillance and risk right off the bat.<br /><br />Other minor inaccuracies included Winston hiding his diary in the wall, yes a very small change, but it begs the question, what's the point? There was also the most annoying thing a director can do with a book, and that is morphing characters.<br /><br /> The large inaccuracies were far more disturbing, however. First of all, one of the important pieces of the book is that Big Brother is a government based on an intelligent, yet crude philosophy. In the movie, they skip that and go straight to making you think that the government is run by Hitler with technology. Which is true, in a sense, when directed with its facism, but if that's all you get out of Big Brother, you really missed the point of the book. The terrifying thing about Big Brother is that, in a way, it has some points behind its philosophy. When O'Brien is picking at Winstons mind in the Ministry of Love, he is LISTENING to everything Winston says against Big Brother. The fact that he listens, and advances forward in his philosophy, is in effect what is most creepy and intriguing. In the end, (careful SPOILER ahead) when Winston says he loves Big Brother, the terrifying thing is that you are not sure whether it was souly the beating and torture that caused this, or the actual power behind the philosophy. I am in no way saying that the Big Brother's philosophy has points that appeal to me, but its intelligence and depth is what makes this book incredibly disturbing.<br /><br /> Also, how could anyone feel any connection between Julia and Winston in the film? It was awful, no connection whatsoever.<br /><br /> And where was O'Brien before he gave Winston his address? One of the things that carried the book was Winstons thoughts about O'Brien BEFORE he made contact with him. In the movie, they just jump the gun.<br /><br /> But that about sums up why this movie was a terrible adaption: because its impossible NOT to jump the gun and morph characters in less than two hours. How could anyone think this movie was watchable if it was under two hours? At the very least, the movie demands 3 hours to be able to capture some of the important moods and connections. Anything less is just pointless.<br /><br />If you loved the book, and I mean TRULY adored it, you will not approve of this movie, and chances are, you already knew you wouldn't. Because the book is unfilmable, and this movie just proves how impossible it is cram something decent into a small reel of film.<br /><br />Two stars out of ten",0,0,0.0028076171875,llama_correct_bilstm_wrong
6050,"Hysterically painful; perhaps the kind of movie Chekhov would have made had he made movies. What's really funny is that the two cousins have so very much in common (many descriptions of their relationship on this site are dead wrong).<br /><br />What's really funny and uncomfortable about these characters is that they just can't bring themselves to talk to each other - or anyone else! It's horrible. If you've ever been too shy, worried, self-involved, or just plain scared to talk to someone (and who hasn't?) you'll definitely see yourself in this film. And it won't be pretty.<br /><br />It holds a mirror up to the audience and says, ""If you don't like what you see... change it"".",1,0,0.3851080536842346,"Hysterically painful; perhaps the kind of movie Chekhov would have made had he made movies. What's really funny is that the two cousins have so very much in common (many descriptions of their relationship on this site are dead wrong).<br /><br />What's really funny and uncomfortable about these characters is that they just can't bring themselves to talk to each other - or anyone else! It's horrible. If you've ever been too shy, worried, self-involved, or just plain scared to talk to someone (and who hasn't?) you'll definitely see yourself in this film. And it won't be pretty.<br /><br />It holds a mirror up to the audience and says, ""If you don't like what you see... change it"".",1,1,0.8671875,llama_correct_bilstm_wrong
6071,"In an early scene, Luca (David Pasquesi) and James (Jeff Garlin) are walking down a neighborhood street in Chicago, admiring the bucolic architecture, when a woman, angrily arguing in French on a cell phone, passes by them, prompting James to remark, ""There's nothing hotter than an angry French woman."" A few blocks later, they pass an old Filipino woman, also angry, also arguing on a cell phone, and Luca remarks, for referential effect, ""There's nothing hotter than an angry, elderly Filipino woman.""<br /><br />The humor in Jeff Garlin's I Want Someone to Eat Cheese With is best characterized by the word quotidian. The film is a conversation. We might as well be eavesdropping. Rather than go for antics, the film relies on character flaws and human curiosity to deliver laughs. While it's not innovative, it is far from banal, and even if James views himself as being rather jejune, we know that he is fairly average, and this endears him.<br /><br />Self-betterment is the primary theme of the movie. Sarah Silverman, who plays Beth, is excellent as the catalyst of change; she revitalizes James, and so reminds him to live a better life. Even so, achieving some idyllic dream is not the end of these characters, but rather something simpler: that they might pick up what pieces there are of the life they love, just to keep for themselves at least enough to carry on.<br /><br />A movie about life lessons can be overwrought, as it can forget to connect with its audience. I Want Someone to Eat Cheese With is subtle and winsome, and while its moral may not be inspiring, it is still resonant. This is low-key comedy, but it will stick with you.",1,0,0.458994597196579,"In an early scene, Luca (David Pasquesi) and James (Jeff Garlin) are walking down a neighborhood street in Chicago, admiring the bucolic architecture, when a woman, angrily arguing in French on a cell phone, passes by them, prompting James to remark, ""There's nothing hotter than an angry French woman."" A few blocks later, they pass an old Filipino woman, also angry, also arguing on a cell phone, and Luca remarks, for referential effect, ""There's nothing hotter than an angry, elderly Filipino woman.""<br /><br />The humor in Jeff Garlin's I Want Someone to Eat Cheese With is best characterized by the word quotidian. The film is a conversation. We might as well be eavesdropping. Rather than go for antics, the film relies on character flaws and human curiosity to deliver laughs. While it's not innovative, it is far from banal, and even if James views himself as being rather jejune, we know that he is fairly average, and this endears him.<br /><br />Self-betterment is the primary theme of the movie. Sarah Silverman, who plays Beth, is excellent as the catalyst of change; she revitalizes James, and so reminds him to live a better life. Even so, achieving some idyllic dream is not the end of these characters, but rather something simpler: that they might pick up what pieces there are of the life they love, just to keep for themselves at least enough to carry on.<br /><br />A movie about life lessons can be overwrought, as it can forget to connect with its audience. I Want Someone to Eat Cheese With is subtle and winsome, and while its moral may not be inspiring, it is still resonant. This is low-key comedy, but it will stick with you.",1,1,0.99609375,llama_correct_bilstm_wrong
6073,"Brain of Blood starts as Abdul Amir (Reed Hadley) the leader of a country called Kahlid is close to death because of cancer, however if he dies Kahlid will tear itself apart without anyone to lead them so doctor Robert Nigserian (Grant Williams) & one of Amir's devotees Mohammed (Zandor Vorkov) have devised a plan to take Amir's dead body to America where mad scientist Dr. Lloyd Trenton (Kent Taylor) will transplant his brain into a fresh body & with a bit of plastic surgery no-one will ever know he was even dead. Things don't go according to plan though as when the time comes to transplant Amir's brain Trenton's freak assistant Gor (John Bloom) brings a dead body of someone that fell from a balcony, Trenton needed a strong fit living body & since there's no more time he decides to use Gor's body as a temporary stop-gap until another more suitable one can be found. Unfortunately when Amir wakes up in his new body he's not very happy at what he sees, I mean would you be if you found out your brain was inside a badly burned freak?<br /><br />Also known as Brain Damage, The Brain, The Creature's Revenege & The Undying Brain this cheapo exploitation flick was produced & directed by the one & only Al Adamason & quite frankly I'm offended at the pathetic 1.5 rating Brain of Blood has on the IMDb, personally I think it's terrific fun in a so bad it's good sort of way. The highly entertaining script by Kane W. Lynn & Joe Van Rodgers is as loopy & silly as they come from sloppy blood soaked brain transplants to crazed mad scientists, from 7 foot tall acid scarred freaks who play with toy cars to 4 foot tall midget medical assistant's, from basement dungeons to rooftop chases, from car crashes to assassination's, kidnaps to screaming scantily clad women, from Regina Carrol's hair-do which should get it's own mention during the opening credits to teenage girls imprisoned in the basement for blood to a laugh-out-loud hilarious ending which includes some deep meaningful speech! It's all here & Brain of Blood has quality cheese stamped all over it, if your a fan of bad low budget exploitation flicks with a sense of fun then this film should be right at the top of your list of 'must see' films. Despite it's lowly 1.5 rating I am proud to admit that I liked Brain of Blood a lot, I thought it was an absolute hoot to watch, it slows down a bit at the end with a few too many shots of people wandering around doing nothing in particular but until that point it had moved along like a rocket, at only 85 minutes it's relatively short, it's difficult to second guess the barmy plot & I just think it's loads of campy fun.<br /><br />This is director Adamson's masterpiece as far as I'm concerned along with Dracula vs. Frankenstein (1971) which he made a year before this. Those who have seen an Adamson film before will know about the none existent production values, cheap special effects & cardboard sets & that all adds to the fun, this film manages that fine between incompetence & seriousness to create a memorable viewing experience. I love the opening shot of Kahlid which is obviously just a photo of the Taj Mahal in India complete with statuesque people in the foreground! Regina Carrol's hair seems to be a separate entity on it's own, it seems to change styles between shots & is frankly horrendous, don't get me started about her make-up job either that she must apply with a a paint sprayer! There is another hilarious moment when we see Amir's body has been transported to America wrapped in what looks like ordinary tin foil, why is the question I asked myself, why!? The effects are variable, there's a terrible looking fake spider, Gor's burned make-up job is pretty bad although there is a surprisingly gory brain removal which is actually quite impressive.<br /><br />The budget for Brain of Blood must have been practically none existent, I must admit I thought Trenton's lab was quite good with various computers & medical instruments although the rest of the film looks cheap & nasty. The production values are low, the music was taken from another film Beast of Blood (1971) & the acting is awful but in a campy fun sort of way.<br /><br />Brain of Blood may have the best title for an exploitation film ever & as far as I'm concerned it's a highly entertaining piece of nonsense that I had a great time watching & laughing at. They just don't/can't/won't make them like this anymore, impossible to recommend to anyone looking for a good film but bad movie lovers should enjoy it. I liked it, but then again I'm just weird.",1,0,0.1947081536054611,"Brain of Blood starts as Abdul Amir (Reed Hadley) the leader of a country called Kahlid is close to death because of cancer, however if he dies Kahlid will tear itself apart without anyone to lead them so doctor Robert Nigserian (Grant Williams) & one of Amir's devotees Mohammed (Zandor Vorkov) have devised a plan to take Amir's dead body to America where mad scientist Dr. Lloyd Trenton (Kent Taylor) will transplant his brain into a fresh body & with a bit of plastic surgery no-one will ever know he was even dead. Things don't go according to plan though as when the time comes to transplant Amir's brain Trenton's freak assistant Gor (John Bloom) brings a dead body of someone that fell from a balcony, Trenton needed a strong fit living body & since there's no more time he decides to use Gor's body as a temporary stop-gap until another more suitable one can be found. Unfortunately when Amir wakes up in his new body he's not very happy at what he sees, I mean would you be if you found out your brain was inside a badly burned freak?<br /><br />Also known as Brain Damage, The Brain, The Creature's Revenege & The Undying Brain this cheapo exploitation flick was produced & directed by the one & only Al Adamason & quite frankly I'm offended at the pathetic 1.5 rating Brain of Blood has on the IMDb, personally I think it's terrific fun in a so bad it's good sort of way. The highly entertaining script by Kane W. Lynn & Joe Van Rodgers is as loopy & silly as they come from sloppy blood soaked brain transplants to crazed mad scientists, from 7 foot tall acid scarred freaks who play with toy cars to 4 foot tall midget medical assistant's, from basement dungeons to rooftop chases, from car crashes to assassination's, kidnaps to screaming scantily clad women, from Regina Carrol's hair-do which should get it's own mention during the opening credits to teenage girls imprisoned in the basement for blood to a laugh-out-loud hilarious ending which includes some deep meaningful speech! It's all here & Brain of Blood has quality cheese stamped all over it, if your a fan of bad low budget exploitation flicks with a sense of fun then this film should be right at the top of your list of 'must see' films. Despite it's lowly 1.5 rating I am proud to admit that I liked Brain of Blood a lot, I thought it was an absolute hoot to watch, it slows down a bit at the end with a few too many shots of people wandering around doing nothing in particular but until that point it had moved along like a rocket, at only 85 minutes it's relatively short, it's difficult to second guess the barmy plot & I just think it's loads of campy fun.<br /><br />This is director Adamson's masterpiece as far as I'm concerned along with Dracula vs. Frankenstein (1971) which he made a year before this. Those who have seen an Adamson film before will know about the none existent production values, cheap special effects & cardboard sets & that all adds to the fun, this film manages that fine between incompetence & seriousness to create a memorable viewing experience. I love the opening shot of Kahlid which is obviously just a photo of the Taj Mahal in India complete with statuesque people in the foreground! Regina Carrol's hair seems to be a separate entity on it's own, it seems to change styles between shots & is frankly horrendous, don't get me started about her make-up job either that she must apply with a a paint sprayer! There is another hilarious moment when we see Amir's body has been transported to America wrapped in what looks like ordinary tin foil, why is the question I asked myself, why!? The effects are variable, there's a terrible looking fake spider, Gor's burned make-up job is pretty bad although there is a surprisingly gory brain removal which is actually quite impressive.<br /><br />The budget for Brain of Blood must have been practically none existent, I must admit I thought Trenton's lab was quite good with various computers & medical instruments although the rest of the film looks cheap & nasty. The production values are low, the music was taken from another film Beast of Blood (1971) & the acting is awful but in a campy fun sort of way.<br /><br />Brain of Blood may have the best title for an exploitation film ever & as far as I'm concerned it's a highly entertaining piece of nonsense that I had a great time watching & laughing at. They just don't/can't/won't make them like this anymore, impossible to recommend to anyone looking for a good film but bad movie lovers should enjoy it. I liked it, but then again I'm just weird.",1,1,0.96875,llama_correct_bilstm_wrong
6076,"""Cat In The Brain"" is a series of extremely violent sequences knitted together by a plot that feels more like an overview, describing director Lucio Fulci's most notorious years of film-making. The movie could also be seen as a dark comedy of sorts, effectively spoofing the various claims that violent cinema causes violence in real life. Fulci goes further than that, he casts himself as the star, the central figure of the film thus showing the audience who is the man behind all the cinematic gore. ""Cat in The Brain"" is not about presenting a clear story and following it. Instead it pokes fun at some of the clichés that have been surrounding the horror genre for years.<br /><br />Lucio Fulci plays himself as a horror director struggling to keep his humanity intact. Years of violent film making have finally began to reach him. It starts slowly, steaks and meat in general begin to disgust him, his colleagues assure Fulci that all he needs is some rest. But that doesn't help and soon the grotesque ideas for his movies begin to overwhelm his daily thoughts. In an attempt to find a cure for his dangerously maddening mental state Lucio starts going to the local psychiatrist. Unfortunately that does more wrong than good and Fulci is thrown into an even bigger mess, as the psychiatrist turns out to be a psychopath, who mimics the murders from Fulci's films in real life.<br /><br />The film retains all the trademarks of Italian splatter cinema, good or bad they are all here. So any comments about the acting or the technical aspects and budget constrains are quite irrelevant as to the quality of the film. It is a visual experience, no doubts about it. Fulci throws in an incredible amount of violence easily surpassing pretty much everything he's made. Amputated by chainsaw limbs, cannibalism, child murder, decapitation, these are just some of the many grotesque acts witnessed in ""Cat In The Brain"". Some of them are obviously recycled from a few the director's less profile movies but they don't stand out of the context, and actually feel quite at home here. As I noted before the movie exists much better as a satire of the genre rather than a serious piece. The way some of the violence is presented does help establish that idea. Such sequences shortly after climax are rejected by the reality in the film, as they are revealed to be actually scenes inside a movie that Fulci's character is directing. This sort of ""film in film"" presentation lessens somewhat the impact of the gore. But in no way does it make it an easy to watch film. Oh no this is far beyond and above the levels of gore found in mainstream horror, and gorehounds will in no doubt be satisfied with that fact.<br /><br />Lucio Fulci was a very polarized figure. People either hate his work or love it. ""Cat in the Brain"" won't convince any of Fulci's detractors in the opposite but it is nevertheless an interesting part of his filmography. One that fans should really check out.",1,0,0.2526963353157043,"""Cat In The Brain"" is a series of extremely violent sequences knitted together by a plot that feels more like an overview, describing director Lucio Fulci's most notorious years of film-making. The movie could also be seen as a dark comedy of sorts, effectively spoofing the various claims that violent cinema causes violence in real life. Fulci goes further than that, he casts himself as the star, the central figure of the film thus showing the audience who is the man behind all the cinematic gore. ""Cat in The Brain"" is not about presenting a clear story and following it. Instead it pokes fun at some of the clichés that have been surrounding the horror genre for years.<br /><br />Lucio Fulci plays himself as a horror director struggling to keep his humanity intact. Years of violent film making have finally began to reach him. It starts slowly, steaks and meat in general begin to disgust him, his colleagues assure Fulci that all he needs is some rest. But that doesn't help and soon the grotesque ideas for his movies begin to overwhelm his daily thoughts. In an attempt to find a cure for his dangerously maddening mental state Lucio starts going to the local psychiatrist. Unfortunately that does more wrong than good and Fulci is thrown into an even bigger mess, as the psychiatrist turns out to be a psychopath, who mimics the murders from Fulci's films in real life.<br /><br />The film retains all the trademarks of Italian splatter cinema, good or bad they are all here. So any comments about the acting or the technical aspects and budget constrains are quite irrelevant as to the quality of the film. It is a visual experience, no doubts about it. Fulci throws in an incredible amount of violence easily surpassing pretty much everything he's made. Amputated by chainsaw limbs, cannibalism, child murder, decapitation, these are just some of the many grotesque acts witnessed in ""Cat In The Brain"". Some of them are obviously recycled from a few the director's less profile movies but they don't stand out of the context, and actually feel quite at home here. As I noted before the movie exists much better as a satire of the genre rather than a serious piece. The way some of the violence is presented does help establish that idea. Such sequences shortly after climax are rejected by the reality in the film, as they are revealed to be actually scenes inside a movie that Fulci's character is directing. This sort of ""film in film"" presentation lessens somewhat the impact of the gore. But in no way does it make it an easy to watch film. Oh no this is far beyond and above the levels of gore found in mainstream horror, and gorehounds will in no doubt be satisfied with that fact.<br /><br />Lucio Fulci was a very polarized figure. People either hate his work or love it. ""Cat in the Brain"" won't convince any of Fulci's detractors in the opposite but it is nevertheless an interesting part of his filmography. One that fans should really check out.",1,1,0.98828125,llama_correct_bilstm_wrong
6078,"GEORGE AND MILDRED was a spin off from the mid 1970s sit-com MAN ABOUT THE HOUSE . Though I haven't seen the series since it was last broadcast I do remember it being fairly amusing with most of the comedy arising from the eponymous couple going to live beside the snobbish Fourmile family , a sort of LOVE THY NEIGHBOUR without the cynical racist gags .<br /><br />Having seen this "" big screen version of the show "" I find myself asking what it's a big screen version of ? Certainly not of a popular mid 70s sit com of the same name . For some reason the movie jettisons all character interaction from the television by having George and Mildred leaving the street where they live behind and getting caught up in a plot involving some serious gangsters who want something George has inadvertently picked up and which leads to some cringe making situations and lines like: <br /><br />"" Did he give it to you "" <br /><br />"" No that's the first time a man has resisted my charms "" <br /><br />"" I meant the envelope "" <br /><br />You do get the impression that screenwriter Dick Sharples ( Who never wrote an episode for the original sit-com ) has never seen an episode of the source material and has got the show confused with the CARRY ON series of films . In many ways it resembles the same mistakes of the latter LOST IN SPACE movie in that it has absolutely nothing in common with the series that spawned it",0,1,0.8050386905670166,"GEORGE AND MILDRED was a spin off from the mid 1970s sit-com MAN ABOUT THE HOUSE . Though I haven't seen the series since it was last broadcast I do remember it being fairly amusing with most of the comedy arising from the eponymous couple going to live beside the snobbish Fourmile family , a sort of LOVE THY NEIGHBOUR without the cynical racist gags .<br /><br />Having seen this "" big screen version of the show "" I find myself asking what it's a big screen version of ? Certainly not of a popular mid 70s sit com of the same name . For some reason the movie jettisons all character interaction from the television by having George and Mildred leaving the street where they live behind and getting caught up in a plot involving some serious gangsters who want something George has inadvertently picked up and which leads to some cringe making situations and lines like: <br /><br />"" Did he give it to you "" <br /><br />"" No that's the first time a man has resisted my charms "" <br /><br />"" I meant the envelope "" <br /><br />You do get the impression that screenwriter Dick Sharples ( Who never wrote an episode for the original sit-com ) has never seen an episode of the source material and has got the show confused with the CARRY ON series of films . In many ways it resembles the same mistakes of the latter LOST IN SPACE movie in that it has absolutely nothing in common with the series that spawned it",0,0,0.005218505859375,llama_correct_bilstm_wrong
6105,"I have to say although I despise these kind of shows, shock horror, I'm a girl, I feel I have to express my opinion. I had seen Dirty Sanchez before I saw Jackass and think it way surpasses Jackass in terms of programme making. Story lines and interviews are inter weaved to create a more interesting show. I saw a few minutes of Jackass movie the other night and couldn't believe how poorly put together it was, everything just put in a line joke after joke with no relation between anything. It must have been the quickest easiest show to edit ever, shockingly amateur. While drinking puke isn't really my thing, as far as a substantial entertainment show goes, Dirty Sanchez is way out of Jackass's league.",1,0,0.0916343554854393,"I have to say although I despise these kind of shows, shock horror, I'm a girl, I feel I have to express my opinion. I had seen Dirty Sanchez before I saw Jackass and think it way surpasses Jackass in terms of programme making. Story lines and interviews are inter weaved to create a more interesting show. I saw a few minutes of Jackass movie the other night and couldn't believe how poorly put together it was, everything just put in a line joke after joke with no relation between anything. It must have been the quickest easiest show to edit ever, shockingly amateur. While drinking puke isn't really my thing, as far as a substantial entertainment show goes, Dirty Sanchez is way out of Jackass's league.",1,1,0.95703125,llama_correct_bilstm_wrong
6106,"In this Silly Symphony, a mouse from the country visits his cousin in the city. Most of the short is the two mice exploring the dinner table. The animation is fine, where this short suffers is in a lack of humor. Perhaps I've just seen this ""dinner table adventure"" in one too many Tom and Jerry shorts. Even though this came first, I just didn't find it that enjoyable.",0,1,0.9826610684394836,"In this Silly Symphony, a mouse from the country visits his cousin in the city. Most of the short is the two mice exploring the dinner table. The animation is fine, where this short suffers is in a lack of humor. Perhaps I've just seen this ""dinner table adventure"" in one too many Tom and Jerry shorts. Even though this came first, I just didn't find it that enjoyable.",0,0,0.07568359375,llama_correct_bilstm_wrong
6109,"This sequel to ""In the Heat of the Night"" will suffer in inevitable comparisons to its infinitely better predecessor. Instead of looking like a theatrical movie edited for television, ""Mister Tibbs"" looks suspiciously like a TV movie edited for theatrical release, with grainy photography, cheesy opening titles, and sets that look like they're made of plywood. The murder sequence has a glaring continuity error: the camera shows two hands choking the girl, then a shot of a hand reaching for a statuette, then a shot of the girl being choked with two hands again, and finally the statuette coming down for the fatal blow. Solving the case should be easy: find the only guy with three hands! But the shoddy production values can't completely obscure this film's considerable merits: namely, Sidney Poitier's performance as the cool detective determined to follow the evidence wherever it may lead, even if it implicates a friend. Martin Landau is also convincing as the do-gooder preacher-activist suspected of brutally murdering his prostitute girlfriend. In addition to being haunted by the case, Tibbs is conflicted about his home life, but the issues of race and Tibbs' barely concealed sense of social outrage are absent here. So is the complex murder mystery that made ""In the Heat of the Night"" so compelling.",0,1,0.910942316055298,"This sequel to ""In the Heat of the Night"" will suffer in inevitable comparisons to its infinitely better predecessor. Instead of looking like a theatrical movie edited for television, ""Mister Tibbs"" looks suspiciously like a TV movie edited for theatrical release, with grainy photography, cheesy opening titles, and sets that look like they're made of plywood. The murder sequence has a glaring continuity error: the camera shows two hands choking the girl, then a shot of a hand reaching for a statuette, then a shot of the girl being choked with two hands again, and finally the statuette coming down for the fatal blow. Solving the case should be easy: find the only guy with three hands! But the shoddy production values can't completely obscure this film's considerable merits: namely, Sidney Poitier's performance as the cool detective determined to follow the evidence wherever it may lead, even if it implicates a friend. Martin Landau is also convincing as the do-gooder preacher-activist suspected of brutally murdering his prostitute girlfriend. In addition to being haunted by the case, Tibbs is conflicted about his home life, but the issues of race and Tibbs' barely concealed sense of social outrage are absent here. So is the complex murder mystery that made ""In the Heat of the Night"" so compelling.",0,0,0.2021484375,llama_correct_bilstm_wrong
